,Susceptible,Exposed,Carrier,Infected,Hospitalised,ICU,Recovered,Dead
180,51891.76607844232,655.8962386956214,490.738082654976,1399.4493847485762,50.88223828499437,15.299723366566363,5474.140905764246,23.26894093060236
181,51766.38507948685,649.5983770265282,428.61960598969614,1411.5335673276666,52.383525230419394,16.158611323123093,5653.203174382583,23.5596521210417
182,51175.36126634633,1098.0688613442408,447.42491850255414,1363.5017286993643,52.056096878050376,17.270016733229053,5824.192636287119,23.865292390758455
183,50676.059706000364,1345.9866953262242,583.8282569004775,1310.139177935258,50.46832519895219,18.587612491713536,5992.589809143205,24.31108694363823
184,50051.44170214969,1624.8571973691855,791.7066351883713,1286.2058423148435,50.299342978480766,20.234480021321897,6152.966808853706,24.591587364960134
185,49198.08453174923,2047.985379168481,984.1919736480139,1325.583549345232,51.543591041404405,20.40016281053296,6349.985661516617,24.951425874965594
186,48278.218992684946,2480.0488146755747,1173.3044098676767,1428.2426918219344,53.439400002665145,20.270919626609235,6544.346139223006,25.299984881264994
187,47984.510275085486,2110.70652049983,1264.6797138350344,1745.329303938103,58.21672636512926,20.257549959217492,6793.784292213118,25.686970887757855
188,47697.63400099908,1890.3417543273943,1323.811786957571,1905.8793680684905,61.12352052820699,20.905310835362286,7077.43601507186,26.039595995707625
189,47348.78120440933,1799.494270865034,1209.7305258793335,2117.9088609237833,63.16512535561001,21.878670880291928,7415.7909873004955,26.42170716980567
190,46982.75231004566,1626.8174882965168,1191.8068943747585,2337.683748808908,69.21805517424272,22.606594074990756,7745.344284298449,26.941977710150958
191,46654.06043122384,1519.887307718423,1264.8982385634845,2380.679444644553,70.83173679363024,23.518939942701518,8061.905741437793,27.38951245924438
